Order_ID,Order_Date,Month_Name,Calendar_Quarter,Fiscal_Quarter,Region,Sales_Rep,Customer_Segment,Customer_Type,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Profit_Margin_Percent,Sales_Channel,Lead_Source,Order_Status,Rep_Monthly_Target
ORD100324,2026-01-13,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,Returning,Software,Analytics Suite,3,21014.99,8.6,63044.97,5421.87,57623.1,6495.25,19485.75,38137.35,66.18,Retail,Paid Ads,Completed,198881.0
ORD100325,2026-01-15,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,New,Software,Cloud Storage Plan,1,5876.83,1.0,5876.83,58.77,5818.06,1849.61,1849.61,3968.45,68.21,Retail,Referral,Completed,181578.0
ORD100326,2026-01-15,Jan-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,Returning,Furniture,Standing Desk,3,17780.03,0.0,53340.09,0.0,53340.09,9864.75,29594.25,23745.84,44.52,Online,Paid Ads,Completed,233126.0
ORD100327,2026-01-15,Jan-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,New,Furniture,Bookshelf,2,5311.71,0.0,10623.42,0.0,10623.42,3082.81,6165.62,4457.8,41.96,Direct,Paid Ads,Completed,249702.0
ORD100328,2026-01-15,Jan-2026,Q1,FY2025-Q4,North,Sneha Iyer,SMB,New,Software,CRM License,4,14502.39,6.0,58009.56,3480.57,54528.99,4269.48,17077.92,37451.07,68.68,Retail,Paid Ads,Completed,200260.0
ORD100329,2026-01-15,Jan-2026,Q1,FY2025-Q4,West,Rohan Patil,Mid-Market,New,Furniture,Bookshelf,5,5615.6,9.4,28078.0,2639.33,25438.67,3354.04,16770.2,8668.47,34.08,Partner,Event/Trade Show,Completed,213027.0
ORD100330,2026-01-16,Jan-2026,Q1,FY2025-Q4,West,Neha Shah,Enterprise,Returning,Electronics,Smartwatch,10,8147.76,12.5,81477.6,10184.7,71292.9,4810.14,48101.4,23191.5,32.53,Direct,Referral,Completed,228920.0
ORD100331,2026-01-17,Jan-2026,Q1,FY2025-Q4,East,Arjun Das,Enterprise,Returning,Software,Cloud Storage Plan,19,5780.26,12.9,109824.94,14167.42,95657.52,1678.47,31890.93,63766.59,66.66,Online,Referral,Completed,243748.0
ORD100332,2026-01-18,Jan-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,Returning,Electronics,Noise Cancelling Headphones,2,6506.76,0.0,13013.52,0.0,13013.52,3908.87,7817.74,5195.78,39.93,Direct,Website Organic,Completed,182267.0
ORD100333,2026-01-18,Jan-2026,Q1,FY2025-Q4,West,Simran Kaur,Mid-Market,Returning,Furniture,Office Cabinet,13,8766.24,8.7,113961.12,9914.62,104046.5,5192.05,67496.65,36549.85,35.13,Online,Website Organic,Completed,252289.0
ORD100334,2026-01-18,Jan-2026,Q1,FY2025-Q4,North,Karan Mehta,Mid-Market,New,Furniture,Ergonomic Chair,13,11918.17,0.9,154936.21,1394.43,153541.78,6890.32,89574.16,63967.62,41.66,Direct,Website Organic,Completed,223872.0
ORD100335,2026-01-18,Jan-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,Returning,Electronics,Smartwatch,4,8474.9,7.4,33899.6,2508.57,31391.03,5333.68,21334.72,10056.31,32.04,Partner,Website Organic,Completed,218085.0
ORD100336,2026-01-19,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,Mid-Market,Returning,Software,Analytics Suite,5,21753.89,9.7,108769.45,10550.64,98218.81,6632.48,33162.4,65056.41,66.24,Partner,Paid Ads,Cancelled,206659.0
ORD100337,2026-01-19,Jan-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Enterprise,New,Electronics,USB-C Hub,9,1844.33,6.4,16598.97,1062.33,15536.64,1117.81,10060.29,5476.35,35.25,Direct,Paid Ads,Completed,247703.0
ORD100338,2026-01-19,Jan-2026,Q1,FY2025-Q4,South,Rahul Nair,SMB,Returning,Software,CRM License,4,14612.26,6.1,58449.04,3565.39,54883.65,4362.72,17450.88,37432.77,68.2,Online,Referral,Completed,240856.0
ORD100339,2026-01-19,Jan-2026,Q1,FY2025-Q4,North,Aditi Rao,Mid-Market,Returning,Accessories,Webcam Cover,4,156.12,6.9,624.48,43.09,581.39,85.18,340.72,240.67,41.4,Online,Paid Ads,Completed,185745.0
ORD100340,2026-01-20,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,Mid-Market,New,Electronics,Bluetooth Speaker,8,2419.91,1.8,19359.28,348.47,19010.81,1567.11,12536.88,6473.93,34.05,Online,Website Organic,Returned,206398.0
ORD100341,2026-01-20,Jan-2026,Q1,FY2025-Q4,West,Simran Kaur,Mid-Market,New,Furniture,Bookshelf,6,5576.3,7.8,33457.8,2609.71,30848.09,3291.53,19749.18,11098.91,35.98,Retail,Website Organic,Completed,219200.0
ORD100342,2026-01-20,Jan-2026,Q1,FY2025-Q4,North,Sneha Iyer,SMB,Returning,Software,Security Suite,1,9154.9,4.4,9154.9,402.82,8752.08,2865.74,2865.74,5886.34,67.26,Online,Website Organic,Returned,249398.0
ORD100343,2026-01-21,Jan-2026,Q1,FY2025-Q4,South,Divya Menon,Enterprise,New,Electronics,Wireless Mouse,11,870.31,8.7,9573.41,832.89,8740.52,565.07,6215.77,2524.75,28.89,Online,Website Organic,Completed,253275.0
ORD100344,2026-01-21,Jan-2026,Q1,FY2025-Q4,South,Rahul Nair,Enterprise,New,Software,Security Suite,5,9839.33,9.1,49196.65,4476.9,44719.75,2926.4,14632.0,30087.75,67.28,Retail,Paid Ads,Completed,219131.0
ORD100345,2026-01-21,Jan-2026,Q1,FY2025-Q4,West,Neha Shah,SMB,Returning,Furniture,Standing Desk,5,17140.51,7.3,85702.55,6256.29,79446.26,9982.59,49912.95,29533.31,37.17,Online,Referral,Completed,250249.0
ORD100346,2026-01-21,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,New,Accessories,Cable Management Kit,4,353.32,3.9,1413.28,55.12,1358.16,203.45,813.8,544.36,40.08,Partner,Paid Ads,Completed,259426.0
ORD100347,2026-01-21,Jan-2026,Q1,FY2025-Q4,East,Arjun Das,Mid-Market,Returning,Software,Cloud Storage Plan,10,6196.93,2.5,61969.3,1549.23,60420.07,1816.06,18160.6,42259.47,69.94,Partner,Referral,Completed,207560.0
ORD100348,2026-01-21,Jan-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,Returning,Software,CRM License,1,14408.87,0.6,14408.87,86.45,14322.42,4454.35,4454.35,9868.07,68.9,Online,Website Organic,Completed,204775.0
ORD100349,2026-01-21,Jan-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,Returning,Software,CRM License,4,15360.47,8.0,61441.88,4915.35,56526.53,4774.6,19098.4,37428.13,66.21,Online,Paid Ads,Completed,199989.0
ORD100350,2026-01-21,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,New,Electronics,Smartwatch,1,8919.19,1.1,8919.19,98.11,8821.08,5778.95,5778.95,3042.13,34.49,Partner,Referral,Completed,259681.0
ORD100351,2026-01-21,Jan-2026,Q1,FY2025-Q4,North,Aditi Rao,Enterprise,Returning,Furniture,Office Cabinet,17,9300.7,10.6,158111.9,16759.86,141352.04,5376.73,91404.41,49947.63,35.34,Online,Website Organic,Cancelled,244801.0
ORD100352,2026-01-22,Jan-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,Returning,Software,Cloud Storage Plan,7,6062.56,2.2,42437.92,933.63,41504.29,1858.53,13009.71,28494.58,68.65,Online,Referral,Completed,226709.0
ORD100353,2026-01-23,Jan-2026,Q1,FY2025-Q4,South,Rahul Nair,Mid-Market,Returning,Accessories,Cable Management Kit,7,346.32,8.4,2424.24,203.64,2220.6,181.44,1270.08,950.52,42.8,Online,Paid Ads,Completed,182741.0
ORD100354,2026-01-23,Jan-2026,Q1,FY2025-Q4,North,Sneha Iyer,SMB,New,Accessories,Laptop Sleeve,1,702.36,0.0,702.36,0.0,702.36,398.2,398.2,304.16,43.31,Online,Cold Outreach,Completed,205252.0
ORD100355,2026-01-23,Jan-2026,Q1,FY2025-Q4,North,Aditi Rao,Mid-Market,New,Electronics,Noise Cancelling Headphones,3,6190.91,5.2,18572.73,965.78,17606.95,3997.08,11991.24,5615.71,31.89,Retail,Paid Ads,Completed,242753.0
ORD100356,2026-01-23,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,Enterprise,Returning,Accessories,Cable Management Kit,10,356.09,11.5,3560.9,409.5,3151.4,195.97,1959.7,1191.7,37.81,Direct,Website Organic,Completed,185109.0
ORD100357,2026-01-23,Jan-2026,Q1,FY2025-Q4,North,Aditi Rao,Enterprise,New,Accessories,Laptop Sleeve,16,712.79,16.5,11404.64,1881.77,9522.87,380.81,6092.96,3429.91,36.02,Direct,Paid Ads,Completed,220820.0
ORD100358,2026-01-24,Jan-2026,Q1,FY2025-Q4,West,Neha Shah,Enterprise,New,Accessories,Desk Organizer,7,431.1,15.4,3017.7,464.73,2552.97,239.46,1676.22,876.75,34.34,Retail,Paid Ads,Completed,220379.0
ORD100359,2026-01-25,Jan-2026,Q1,FY2025-Q4,North,Sneha Iyer,Mid-Market,Returning,Electronics,USB-C Hub,6,1819.75,6.9,10918.5,753.38,10165.12,1074.05,6444.3,3720.82,36.6,Direct,Cold Outreach,Completed,244329.0
ORD100360,2026-01-25,Jan-2026,Q1,FY2025-Q4,West,Neha Shah,SMB,New,Electronics,Wireless Mouse,2,936.69,0.0,1873.38,0.0,1873.38,582.8,1165.6,707.78,37.78,Direct,Paid Ads,Completed,241727.0
ORD100361,2026-01-26,Jan-2026,Q1,FY2025-Q4,South,Divya Menon,Enterprise,New,Furniture,Ergonomic Chair,14,12190.63,17.3,170668.82,29525.71,141143.11,6779.1,94907.4,46235.71,32.76,Direct,Website Organic,Completed,237331.0
ORD100362,2026-01-26,Jan-2026,Q1,FY2025-Q4,South,Divya Menon,Mid-Market,Returning,Furniture,Ergonomic Chair,7,11589.4,6.9,81125.8,5597.68,75528.12,6736.6,47156.2,28371.92,37.56,Online,Website Organic,Completed,182922.0
ORD100363,2026-01-26,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,Mid-Market,Returning,Electronics,Noise Cancelling Headphones,7,6379.13,9.1,44653.91,4063.51,40590.4,4090.3,28632.1,11958.3,29.46,Direct,Referral,Completed,242397.0
ORD100364,2026-01-27,Jan-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,Returning,Accessories,Desk Organizer,3,462.75,0.0,1388.25,0.0,1388.25,243.89,731.67,656.58,47.3,Online,Referral,Cancelled,232209.0
ORD100365,2026-01-28,Jan-2026,Q1,FY2025-Q4,North,Aditi Rao,Mid-Market,Returning,Software,CRM License,3,15284.73,12.7,45854.19,5823.48,40030.71,4588.05,13764.15,26266.56,65.62,Direct,Website Organic,Completed,235618.0
ORD100366,2026-01-28,Jan-2026,Q1,FY2025-Q4,South,Vikram Reddy,Mid-Market,New,Electronics,Bluetooth Speaker,2,2604.27,10.5,5208.54,546.9,4661.64,1683.21,3366.42,1295.22,27.78,Online,Referral,Completed,197144.0
ORD100367,2026-01-28,Jan-2026,Q1,FY2025-Q4,East,Arjun Das,Enterprise,Returning,Electronics,Noise Cancelling Headphones,16,6623.31,10.1,105972.96,10703.27,95269.69,4013.02,64208.32,31061.37,32.6,Direct,Event/Trade Show,Completed,191204.0
ORD100368,2026-01-29,Jan-2026,Q1,FY2025-Q4,South,Divya Menon,Enterprise,Returning,Electronics,Noise Cancelling Headphones,19,6412.3,11.1,121833.7,13523.54,108310.16,4077.18,77466.42,30843.74,28.48,Direct,Website Organic,Completed,224298.0
ORD100369,2026-01-30,Jan-2026,Q1,FY2025-Q4,West,Rohan Patil,SMB,New,Accessories,Desk Organizer,1,463.73,2.3,463.73,10.67,453.06,267.16,267.16,185.9,41.03,Direct,Website Organic,Completed,247135.0
ORD100370,2026-01-30,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,New,Electronics,Bluetooth Speaker,1,2523.4,3.7,2523.4,93.37,2430.03,1639.61,1639.61,790.42,32.53,Retail,Paid Ads,Completed,228756.0
ORD100371,2026-01-30,Jan-2026,Q1,FY2025-Q4,East,Priya Sen,Mid-Market,Returning,Electronics,Bluetooth Speaker,6,2563.95,7.1,15383.7,1092.24,14291.46,1554.37,9326.22,4965.24,34.74,Retail,Referral,Completed,250010.0
ORD100372,2026-01-31,Jan-2026,Q1,FY2025-Q4,North,Karan Mehta,Enterprise,Returning,Furniture,Standing Desk,11,18635.71,12.8,204992.81,26239.08,178753.73,10755.25,118307.75,60445.98,33.82,Online,Cold Outreach,Completed,238902.0
ORD100373,2026-01-31,Jan-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,Returning,Accessories,Laptop Sleeve,7,707.54,9.3,4952.78,460.61,4492.17,387.42,2711.94,1780.23,39.63,Direct,Paid Ads,Completed,235059.0
ORD100374,2026-01-31,Jan-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,Returning,Software,Security Suite,3,9348.37,5.2,28045.11,1458.35,26586.76,2938.49,8815.47,17771.29,66.84,Online,Event/Trade Show,Completed,237993.0
ORD100375,2026-01-31,Jan-2026,Q1,FY2025-Q4,South,Divya Menon,Mid-Market,Returning,Accessories,Laptop Sleeve,7,693.16,8.7,4852.12,422.13,4429.99,385.0,2695.0,1734.99,39.16,Online,Website Organic,Completed,222682.0
ORD100376,2026-01-31,Jan-2026,Q1,FY2025-Q4,North,Sneha Iyer,SMB,New,Accessories,Webcam Cover,4,144.22,7.0,576.88,40.38,536.5,81.96,327.84,208.66,38.89,Retail,Website Organic,Completed,238857.0
ORD100377,2026-02-01,Feb-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,Returning,Furniture,Standing Desk,1,17562.3,7.0,17562.3,1229.36,16332.94,10647.69,10647.69,5685.25,34.81,Retail,Website Organic,Completed,205201.0
ORD100378,2026-02-01,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,New,Accessories,Desk Organizer,6,459.5,0.0,2757.0,0.0,2757.0,260.93,1565.58,1191.42,43.21,Online,Event/Trade Show,Completed,201299.0
ORD100379,2026-02-02,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,Returning,Accessories,Webcam Cover,8,153.61,6.1,1228.88,74.96,1153.92,88.54,708.32,445.6,38.62,Online,Cold Outreach,Completed,219030.0
ORD100380,2026-02-02,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,Returning,Accessories,Webcam Cover,4,156.16,0.0,624.64,0.0,624.64,82.66,330.64,294.0,47.07,Online,Paid Ads,Completed,214624.0
ORD100381,2026-02-03,Feb-2026,Q1,FY2025-Q4,South,Vikram Reddy,Mid-Market,Returning,Accessories,Cable Management Kit,6,340.86,2.9,2045.16,59.31,1985.85,194.6,1167.6,818.25,41.2,Partner,Website Organic,Completed,235141.0
ORD100382,2026-02-03,Feb-2026,Q1,FY2025-Q4,West,Neha Shah,SMB,New,Electronics,Noise Cancelling Headphones,4,6513.53,0.0,26054.12,0.0,26054.12,4030.83,16123.32,9930.8,38.12,Direct,Paid Ads,Cancelled,220917.0
ORD100383,2026-02-03,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,Returning,Furniture,Ergonomic Chair,5,11475.57,6.2,57377.85,3557.43,53820.42,6463.12,32315.6,21504.82,39.96,Online,Paid Ads,Completed,254665.0
ORD100384,2026-02-03,Feb-2026,Q1,FY2025-Q4,South,Rahul Nair,Enterprise,New,Electronics,Bluetooth Speaker,9,2588.49,8.1,23296.41,1887.01,21409.4,1570.46,14134.14,7275.26,33.98,Online,Website Organic,Completed,201913.0
ORD100385,2026-02-03,Feb-2026,Q1,FY2025-Q4,North,Karan Mehta,Mid-Market,Returning,Accessories,Webcam Cover,3,142.63,5.6,427.89,23.96,403.93,82.3,246.9,157.03,38.88,Online,Paid Ads,Completed,217584.0
ORD100386,2026-02-03,Feb-2026,Q1,FY2025-Q4,East,Arjun Das,Enterprise,Returning,Furniture,Standing Desk,15,17267.92,18.0,259018.8,46623.38,212395.42,10461.71,156925.65,55469.77,26.12,Retail,Cold Outreach,Returned,186087.0
ORD100387,2026-02-04,Feb-2026,Q1,FY2025-Q4,East,Arjun Das,Enterprise,Returning,Software,Security Suite,14,9254.51,7.0,129563.14,9069.42,120493.72,2762.87,38680.18,81813.54,67.9,Online,Website Organic,Completed,211402.0
ORD100388,2026-02-04,Feb-2026,Q1,FY2025-Q4,South,Divya Menon,Mid-Market,New,Software,Security Suite,4,9519.79,9.6,38079.16,3655.6,34423.56,2776.98,11107.92,23315.64,67.73,Online,Website Organic,Completed,207091.0
ORD100389,2026-02-04,Feb-2026,Q1,FY2025-Q4,North,Karan Mehta,Mid-Market,New,Software,Cloud Storage Plan,6,6122.36,3.0,36734.16,1102.02,35632.14,1800.74,10804.44,24827.7,69.68,Direct,Paid Ads,Completed,241989.0
ORD100390,2026-02-05,Feb-2026,Q1,FY2025-Q4,North,Sneha Iyer,Mid-Market,Returning,Software,Cloud Storage Plan,9,5898.48,9.1,53086.32,4830.86,48255.46,1694.62,15251.58,33003.88,68.39,Direct,Event/Trade Show,Completed,259734.0
ORD100391,2026-02-06,Feb-2026,Q1,FY2025-Q4,West,Rohan Patil,Enterprise,Returning,Furniture,Ergonomic Chair,18,12521.76,9.9,225391.68,22313.78,203077.9,7354.48,132380.64,70697.26,34.81,Direct,Event/Trade Show,Completed,215584.0
ORD100392,2026-02-07,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,Enterprise,Returning,Furniture,Bookshelf,8,5743.89,19.0,45951.12,8730.71,37220.41,3329.81,26638.48,10581.93,28.43,Direct,Cold Outreach,Completed,200193.0
ORD100393,2026-02-07,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,New,Accessories,Webcam Cover,7,147.71,5.0,1033.97,51.7,982.27,81.23,568.61,413.66,42.11,Partner,Paid Ads,Cancelled,247487.0
ORD100394,2026-02-07,Feb-2026,Q1,FY2025-Q4,North,Karan Mehta,Enterprise,Returning,Software,Cloud Storage Plan,13,6159.47,7.8,80073.11,6245.7,73827.41,1826.87,23749.31,50078.1,67.83,Online,Website Organic,Completed,216878.0
ORD100395,2026-02-07,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,Enterprise,Returning,Electronics,USB-C Hub,18,1720.49,14.5,30968.82,4490.48,26478.34,1034.88,18627.84,7850.5,29.65,Online,Website Organic,Completed,248348.0
ORD100396,2026-02-08,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,New,Electronics,Smartwatch,4,8239.89,2.0,32959.56,659.19,32300.37,5150.3,20601.2,11699.17,36.22,Direct,Referral,Completed,186044.0
ORD100397,2026-02-08,Feb-2026,Q1,FY2025-Q4,North,Sneha Iyer,Mid-Market,Returning,Software,Analytics Suite,5,21024.78,7.5,105123.9,7884.29,97239.61,6411.38,32056.9,65182.71,67.03,Online,Referral,Completed,187539.0
ORD100398,2026-02-08,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,New,Software,Analytics Suite,1,21913.25,3.6,21913.25,788.88,21124.37,6696.86,6696.86,14427.51,68.3,Online,Cold Outreach,Completed,212574.0
ORD100399,2026-02-08,Feb-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,New,Software,Analytics Suite,1,21091.1,2.5,21091.1,527.28,20563.82,6578.25,6578.25,13985.57,68.01,Direct,Website Organic,Completed,180652.0
ORD100400,2026-02-09,Feb-2026,Q1,FY2025-Q4,North,Karan Mehta,Mid-Market,New,Electronics,Smartwatch,9,8881.72,5.9,79935.48,4716.19,75219.29,5394.52,48550.68,26668.61,35.45,Direct,Paid Ads,Completed,193695.0
ORD100401,2026-02-10,Feb-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,New,Furniture,Office Cabinet,2,8562.85,4.2,17125.7,719.28,16406.42,5158.93,10317.86,6088.56,37.11,Online,Paid Ads,Completed,233856.0
ORD100402,2026-02-11,Feb-2026,Q1,FY2025-Q4,West,Simran Kaur,Mid-Market,New,Software,Analytics Suite,8,22404.14,5.6,179233.12,10037.05,169196.07,6697.74,53581.92,115614.15,68.33,Direct,Website Organic,Returned,245214.0
ORD100403,2026-02-11,Feb-2026,Q1,FY2025-Q4,West,Simran Kaur,SMB,Returning,Furniture,Ergonomic Chair,2,12226.52,1.7,24453.04,415.7,24037.34,6795.21,13590.42,10446.92,43.46,Online,Paid Ads,Completed,203685.0
ORD100404,2026-02-11,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,Returning,Software,Analytics Suite,3,21921.4,3.8,65764.2,2499.04,63265.16,6587.38,19762.14,43503.02,68.76,Direct,Cold Outreach,Completed,217094.0
ORD100405,2026-02-13,Feb-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,New,Software,CRM License,2,14342.46,1.4,28684.92,401.59,28283.33,4192.14,8384.28,19899.05,70.36,Direct,Paid Ads,Completed,219252.0
ORD100406,2026-02-13,Feb-2026,Q1,FY2025-Q4,West,Simran Kaur,SMB,New,Furniture,Office Cabinet,3,8968.06,4.8,26904.18,1291.4,25612.78,5442.79,16328.37,9284.41,36.25,Online,Paid Ads,Completed,228329.0
ORD100407,2026-02-13,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,Returning,Software,CRM License,3,14530.1,2.9,43590.3,1264.12,42326.18,4557.13,13671.39,28654.79,67.7,Online,Event/Trade Show,Completed,231622.0
ORD100408,2026-02-14,Feb-2026,Q1,FY2025-Q4,West,Rohan Patil,SMB,New,Furniture,Ergonomic Chair,6,12343.55,1.4,74061.3,1036.86,73024.44,7115.74,42694.44,30330.0,41.53,Direct,Cold Outreach,Completed,192470.0
ORD100409,2026-02-15,Feb-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,Returning,Furniture,Bookshelf,1,5633.55,4.1,5633.55,230.98,5402.57,3151.31,3151.31,2251.26,41.67,Online,Event/Trade Show,Completed,212525.0
ORD100410,2026-02-16,Feb-2026,Q1,FY2025-Q4,South,Rahul Nair,Mid-Market,New,Accessories,Desk Organizer,6,460.75,1.8,2764.5,49.76,2714.74,241.23,1447.38,1267.36,46.68,Direct,Referral,Completed,241915.0
ORD100411,2026-02-16,Feb-2026,Q1,FY2025-Q4,West,Simran Kaur,SMB,Returning,Software,Analytics Suite,5,22790.22,0.5,113951.1,569.76,113381.34,7125.2,35626.0,77755.34,68.58,Retail,Paid Ads,Returned,210965.0
ORD100412,2026-02-17,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,Returning,Furniture,Ergonomic Chair,5,11457.1,5.5,57285.5,3150.7,54134.8,6445.04,32225.2,21909.6,40.47,Partner,Referral,Completed,218687.0
ORD100413,2026-02-17,Feb-2026,Q1,FY2025-Q4,East,Arjun Das,SMB,Returning,Software,Analytics Suite,5,21256.92,2.9,106284.6,3082.25,103202.35,6504.05,32520.25,70682.1,68.49,Partner,Paid Ads,Returned,254453.0
ORD100414,2026-02-17,Feb-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,Returning,Software,Cloud Storage Plan,2,5723.55,4.8,11447.1,549.46,10897.64,1668.87,3337.74,7559.9,69.37,Direct,Website Organic,Completed,211036.0
ORD100415,2026-02-17,Feb-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,New,Furniture,Bookshelf,4,5507.28,2.9,22029.12,638.84,21390.28,3166.33,12665.32,8724.96,40.79,Online,Referral,Completed,232786.0
ORD100416,2026-02-17,Feb-2026,Q1,FY2025-Q4,South,Divya Menon,SMB,New,Software,Cloud Storage Plan,5,5838.56,4.6,29192.8,1342.87,27849.93,1804.12,9020.6,18829.33,67.61,Online,Referral,Completed,208195.0
ORD100417,2026-02-18,Feb-2026,Q1,FY2025-Q4,East,Arjun Das,SMB,Returning,Electronics,Bluetooth Speaker,2,2495.18,4.6,4990.36,229.56,4760.8,1588.79,3177.58,1583.22,33.26,Retail,Website Organic,Completed,257294.0
ORD100418,2026-02-18,Feb-2026,Q1,FY2025-Q4,West,Neha Shah,Mid-Market,Returning,Accessories,Webcam Cover,10,149.36,4.6,1493.6,68.71,1424.89,81.8,818.0,606.89,42.59,Retail,Website Organic,Completed,233626.0
ORD100419,2026-02-19,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,Enterprise,Returning,Electronics,Bluetooth Speaker,13,2401.62,9.8,31221.06,3059.66,28161.4,1450.69,18858.97,9302.43,33.03,Partner,Referral,Returned,191752.0
ORD100420,2026-02-19,Feb-2026,Q1,FY2025-Q4,West,Neha Shah,Mid-Market,Returning,Software,Cloud Storage Plan,5,6192.3,4.4,30961.5,1362.31,29599.19,1799.21,8996.05,20603.14,69.61,Direct,Cold Outreach,Completed,182790.0
ORD100421,2026-02-19,Feb-2026,Q1,FY2025-Q4,South,Rahul Nair,Enterprise,Returning,Electronics,Bluetooth Speaker,6,2482.91,15.7,14897.46,2338.9,12558.56,1467.52,8805.12,3753.44,29.89,Online,Referral,Completed,183049.0
ORD100422,2026-02-19,Feb-2026,Q1,FY2025-Q4,South,Divya Menon,Enterprise,New,Accessories,Laptop Sleeve,9,687.92,16.0,6191.28,990.6,5200.68,388.81,3499.29,1701.39,32.71,Partner,Paid Ads,Completed,204385.0
ORD100423,2026-02-19,Feb-2026,Q1,FY2025-Q4,North,Aditi Rao,Enterprise,Returning,Software,CRM License,18,14419.66,14.4,259553.88,37375.76,222178.12,4308.76,77557.68,144620.44,65.09,Retail,Paid Ads,Completed,234281.0
ORD100424,2026-02-20,Feb-2026,Q1,FY2025-Q4,North,Sneha Iyer,Enterprise,Returning,Software,Analytics Suite,12,22164.71,16.9,265976.52,44950.03,221026.49,6325.0,75900.0,145126.49,65.66,Online,Website Organic,Returned,184002.0
ORD100425,2026-02-20,Feb-2026,Q1,FY2025-Q4,North,Sneha Iyer,SMB,Returning,Accessories,Webcam Cover,6,157.45,8.1,944.7,76.52,868.18,89.53,537.18,331.0,38.13,Partner,Website Organic,Completed,192359.0
ORD100426,2026-02-20,Feb-2026,Q1,FY2025-Q4,South,Rahul Nair,Mid-Market,New,Electronics,Noise Cancelling Headphones,5,6810.91,7.6,34054.55,2588.15,31466.4,4098.31,20491.55,10974.85,34.88,Direct,Cold Outreach,Completed,219704.0
ORD100427,2026-02-20,Feb-2026,Q1,FY2025-Q4,South,Vikram Reddy,Mid-Market,Returning,Furniture,Standing Desk,7,17861.18,10.1,125028.26,12627.85,112400.41,9928.81,69501.67,42898.74,38.17,Direct,Website Organic,Completed,237421.0
ORD100428,2026-02-20,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,New,Accessories,Laptop Sleeve,3,691.11,0.0,2073.33,0.0,2073.33,393.22,1179.66,893.67,43.1,Online,Referral,Completed,252655.0
ORD100429,2026-02-21,Feb-2026,Q1,FY2025-Q4,North,Sneha Iyer,Mid-Market,Returning,Furniture,Standing Desk,5,17575.13,13.7,87875.65,12038.96,75836.69,9922.74,49613.7,26222.99,34.58,Direct,Website Organic,Completed,204907.0
ORD100430,2026-02-21,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,New,Software,Security Suite,2,9313.33,4.1,18626.66,763.69,17862.97,2898.64,5797.28,12065.69,67.55,Direct,Event/Trade Show,Completed,232907.0
ORD100431,2026-02-21,Feb-2026,Q1,FY2025-Q4,South,Vikram Reddy,SMB,Returning,Accessories,Desk Organizer,4,468.62,2.2,1874.48,41.24,1833.24,253.06,1012.24,821.0,44.78,Direct,Website Organic,Cancelled,242933.0
